state_index,state_word,next_state_index
490,10211,491
491,02112,492
492,21120,493
493,11202,494
494,12021,495
495,20211,496
496,02113,497
497,21130,498
498,11302,499
499,13021,500
500,30212,501
501,02121,502
502,21210,503
503,12102,504
504,21021,505
505,10212,506
506,02122,507
507,21220,508
508,12202,509
509,22021,510
510,20212,511
511,02123,512
512,21230,513
513,12302,514
514,23021,515
515,30213,516
516,02131,517
517,21310,518
518,13102,519
519,31021,520
520,10213,521
521,02132,522
522,21320,523
523,13202,524
524,32021,525
525,20213,526
526,02133,527
527,21330,528
528,13302,529
529,33022,530
530,30220,531
531,02203,532
532,22030,533
533,20302,534
534,03022,535
535,30221,536
536,02211,537
537,22110,538
538,21102,539
539,11022,540
540,10221,541
541,02212,542
542,22120,543
543,21202,544
544,12022,545
545,20221,546
546,02213,547
547,22130,548
548,21302,549
549,13022,550
550,30222,551
551,02221,552
552,22210,553
553,22102,554
554,21022,555
555,10222,556
556,02222,557
557,22220,558
558,22202,559
559,22022,560
560,20222,561
561,02223,562
562,22230,563
563,22302,564
564,23022,565
565,30223,566
566,02231,567
567,22310,568
568,23102,569
569,31022,570
570,10223,571
571,02232,572
572,22320,573
573,23202,574
574,32022,575
575,20223,576
576,02233,577
577,22330,578
578,23302,579
579,33023,580
580,30230,581
581,02303,582
582,23030,583
583,30302,584
584,03023,585
585,30231,586
586,02311,587
587,23110,588
588,31102,589
589,11023,590
590,10231,591
591,02312,592
592,23120,593
593,31202,594
594,12023,595
595,20231,596
596,02313,597
597,23130,598
598,31302,599
599,13023,600
600,30232,601
601,02321,602
602,23210,603
603,32102,604
604,21023,605
605,10232,606
606,02322,607
607,23220,608
608,32202,609
609,22023,610
610,20232,611
611,02323,612
612,23230,613
613,32302,614
614,23023,615
615,30233,616
616,02331,617
617,23310,618
618,33102,619
619,31023,620
620,10233,621
621,02332,622
622,23320,623
623,33202,624
624,32023,625
625,20233,626
626,02333,627
627,23330,628
628,33303,629
629,33030,630
630,30303,631
631,03031,632
632,30310,633
633,03103,634
634,31030,635
635,10303,636
636,03032,637
637,30320,638
638,03203,639
639,32030,640
640,20303,641
641,03033,642
642,30330,643
643,03303,644
644,33031,645
645,30311,646
646,03111,647
647,31110,648
648,11103,649
649,11031,650
650,10311,651
651,03112,652
652,31120,653
653,11203,654
654,12031,655
655,20311,656
656,03113,657
657,31130,658
658,11303,659
659,13031,660
660,30312,661
661,03121,662
662,31210,663
663,12103,664
664,21031,665
665,10312,666
666,03122,667
667,31220,668
668,12203,669
669,22031,670
670,20312,671
671,03123,672
672,31230,673
673,12303,674
674,23031,675
675,30313,676
676,03131,677
677,31310,678
678,13103,679
679,31031,680
680,10313,681
681,03132,682
682,31320,683
683,13203,684
684,32031,685
685,20313,686
686,03133,687
687,31330,688
688,13303,689
689,33032,690
690,30321,691
691,03211,692
692,32110,693
693,21103,694
694,11032,695
695,10321,696
696,03212,697
697,32120,698
698,21203,699
699,12032,700
700,20321,701
701,03213,702
702,32130,703
703,21303,704
704,13032,705
705,30322,706
706,03221,707
707,32210,708
708,22103,709
709,21032,710
710,10322,711
711,03222,712
712,32220,713
713,22203,714
714,22032,715
715,20322,716
716,03223,717
717,32230,718
718,22303,719
719,23032,720
720,30323,721
721,03231,722
722,32310,723
723,23103,724
724,31032,725
725,10323,726
726,03232,727
727,32320,728
728,23203,729
729,32032,730
730,20323,731
731,03233,732
732,32330,733
733,23303,734
734,33033,735
735,30331,736
736,03311,737
737,33110,738
738,31103,739
739,11033,740
740,10331,741
741,03312,742
742,33120,743
743,31203,744
744,12033,745
745,20331,746
746,03313,747
747,33130,748
748,31303,749
749,13033,750
750,30332,751
751,03321,752
752,33210,753
753,32103,754
754,21033,755
755,10332,756
756,03322,757
757,33220,758
758,32203,759
759,22033,760
760,20332,761
761,03323,762
762,33230,763
763,32303,764
764,23033,765
765,30333,766
766,03331,767
767,33310,768
768,33103,769
769,31033,770
770,10333,771
771,03332,772
772,33320,773
773,33203,774
774,32033,775
775,20333,776
776,03333,777
777,33331,778
778,33311,779
779,33111,780
780,31111,781
781,11111,782
782,11112,783
783,11121,784
784,11211,785
785,12111,786
786,21111,787
787,11113,788
788,11131,789
789,11311,790
790,13111,791
791,31112,792
792,11122,793
793,11221,794
794,12211,795
795,22111,796
796,21112,797
797,11123,798
798,11231,799
799,12311,800
800,23111,801
801,31113,802
802,11132,803
803,11321,804
804,13211,805
805,32111,806
806,21113,807
807,11133,808
808,11331,809
809,13311,810
810,33112,811
811,31121,812
812,11212,813
813,12121,814
814,21211,815
815,12112,816
816,21121,817
817,11213,818
818,12131,819
819,21311,820
820,13112,821
821,31122,822
822,11222,823
823,12221,824
824,22211,825
825,22112,826
826,21122,827
827,11223,828
828,12231,829
829,22311,830
830,23112,831
831,31123,832
832,11232,833
833,12321,834
834,23211,835
835,32112,836
836,21123,837
837,11233,838
838,12331,839
839,23311,840
840,33113,841
841,31131,842
842,11312,843
843,13121,844
844,31211,845
845,12113,846
846,21131,847
847,11313,848
848,13131,849
849,31311,850
850,13113,851
851,31132,852
852,11322,853
853,13221,854
854,32211,855
855,22113,856
856,21132,857
857,11323,858
858,13231,859
859,32311,860
860,23113,861
861,31133,862
862,11332,863
863,13321,864
864,33211,865
865,32113,866
866,21133,867
867,11333,868
868,13331,869
869,33312,870
870,33121,871
871,31212,872
872,12122,873
873,21221,874
874,12212,875
875,22121,876
876,21212,877
877,12123,878
878,21231,879
879,12312,880
880,23121,881
881,31213,882
882,12132,883
883,21321,884
884,13212,885
885,32121,886
886,21213,887
887,12133,888
888,21331,889
889,13312,890
890,33122,891
891,31221,892
892,12213,893
893,22131,894
894,21312,895
895,13122,896
896,31222,897
897,12222,898
898,22221,899
899,22212,900
900,22122,901
901,21222,902
902,12223,903
903,22231,904
904,22312,905
905,23122,906
906,31223,907
907,12232,908
908,22321,909
909,23212,910
910,32122,911
911,21223,912
912,12233,913
913,22331,914
914,23312,915
915,33123,916
916,31231,917
917,12313,918
918,23131,919
919,31312,920
920,13123,921
921,31232,922
922,12322,923
923,23221,924
924,32212,925
925,22123,926
926,21232,927
927,12323,928
928,23231,929
929,32312,930
930,23123,931
931,31233,932
932,12332,933
933,23321,934
934,33212,935
935,32123,936
936,21233,937
937,12333,938
938,23331,939
939,33313,940
940,33131,941
941,31313,942
942,13132,943
943,31321,944
944,13213,945
945,32131,946
946,21313,947
947,13133,948
948,31331,949
949,13313,950
950,33132,951
951,31322,952
952,13222,953
953,32221,954
954,22213,955
955,22132,956
956,21322,957
957,13223,958
958,32231,959
959,22313,960
960,23132,961
961,31323,962
962,13232,963
963,32321,964
964,23213,965
965,32132,966
966,21323,967
967,13233,968
968,32331,969
969,23313,970
970,33133,971
971,31332,972
972,13322,973
973,33221,974
974,32213,975
975,22133,976
976,21332,977
977,13323,978
978,33231,979
979,32313,980
980,23133,981
981,31333,982
982,13332,983
983,33321,984
984,33213,985
985,32133,986
986,21333,987
987,13333,988
988,33332,989
989,33322,990
990,33222,991
991,32222,992
992,22222,993
993,22223,994
994,22232,995
995,22322,996
996,23222,997
997,32223,998
998,22233,999
999,22332,1000
1000,23322,1001
1001,33223,1002
1002,32232,1003
1003,22323,1004
1004,23232,1005
1005,32322,1006
1006,23223,1007
1007,32233,1008
1008,22333,1009
1009,23332,1010
1010,33323,1011
1011,33232,1012
1012,32323,1013
1013,23233,1014
1014,32332,1015
1015,23323,1016
1016,33233,1017
1017,32333,1018
1018,23333,1019
1019,33333,1020
1020,33330,1021
1021,33300,1022
1022,33000,1023
1023,30000,0
