state_index,state_word,next_state_index
200,120012,201
201,200122,202
202,001221,203
203,012210,204
204,122100,205
205,221001,206
206,210012,207
207,100122,208
208,001222,209
209,012220,210
210,122200,211
211,222002,212
212,220020,213
213,200200,214
214,002002,215
215,020020,216
216,200201,217
217,002011,218
218,020110,219
219,201100,220
220,011002,221
221,110020,222
222,100201,223
223,002012,224
224,020120,225
225,201200,226
226,012002,227
227,120020,228
228,200202,229
229,002021,230
230,020210,231
231,202100,232
232,021002,233
233,210020,234
234,100202,235
235,002022,236
236,020220,237
237,202200,238
238,022002,239
239,220021,240
240,200210,241
241,002101,242
242,021010,243
243,210100,244
244,101002,245
245,010021,246
246,100210,247
247,002102,248
248,021020,249
249,210200,250
250,102002,251
251,020021,252
252,200211,253
253,002111,254
254,021110,255
255,211100,256
256,111002,257
257,110021,258
258,100211,259
259,002112,260
260,021120,261
261,211200,262
262,112002,263
263,120021,264
264,200212,265
265,002121,266
266,021210,267
267,212100,268
268,121002,269
269,210021,270
270,100212,271
271,002122,272
272,021220,273
273,212200,274
274,122002,275
275,220022,276
276,200220,277
277,002201,278
278,022010,279
279,220100,280
280,201002,281
281,010022,282
282,100220,283
283,002202,284
284,022020,285
285,220200,286
286,202002,287
287,020022,288
288,200221,289
289,002211,290
290,022110,291
291,221100,292
292,211002,293
293,110022,294
294,100221,295
295,002212,296
296,022120,297
297,221200,298
298,212002,299
299,120022,300
300,200222,301
301,002221,302
302,022210,303
303,222100,304
304,221002,305
305,210022,306
306,100222,307
307,002222,308
308,022220,309
309,222201,310
310,222010,311
311,220101,312
312,201010,313
313,010101,314
314,101010,315
315,010102,316
316,101020,317
317,010201,318
318,102010,319
319,020101,320
320,201011,321
321,010111,322
322,101110,323
323,011101,324
324,111010,325
325,110101,326
326,101011,327
327,010112,328
328,101120,329
329,011201,330
330,112010,331
331,120101,332
332,201012,333
333,010121,334
334,101210,335
335,012101,336
336,121010,337
337,210101,338
338,101012,339
339,010122,340
340,101220,341
341,012201,342
342,122010,343
343,220102,344
344,201020,345
345,010202,346
346,102020,347
347,020201,348
348,202010,349
349,020102,350
350,201021,351
351,010211,352
352,102110,353
353,021101,354
354,211010,355
355,110102,356
356,101021,357
357,010212,358
358,102120,359
359,021201,360
360,212010,361
361,120102,362
362,201022,363
363,010221,364
364,102210,365
365,022101,366
366,221010,367
367,210102,368
368,101022,369
369,010222,370
370,102220,371
371,022201,372
372,222011,373
373,220110,374
374,201101,375
375,011011,376
376,110110,377
377,101101,378
378,011012,379
379,110120,380
380,101201,381
381,012011,382
382,120110,383
383,201102,384
384,011021,385
385,110210,386
386,102101,387
387,021011,388
388,210110,389
389,101102,390
390,011022,391
391,110220,392
392,102201,393
393,022011,394
394,220111,395
395,201110,396
396,011102,397
397,111020,398
398,110201,399
399,102011,400
400,020111,401
401,201111,402
402,011111,403
403,111110,404
404,111101,405
405,111011,406
406,110111,407
407,101111,408
408,011112,409
409,111120,410
410,111201,411
411,112011,412
412,120111,413
413,201112,414
414,011121,415
415,111210,416
416,112101,417
417,121011,418
418,210111,419
419,101112,420
420,011122,421
421,111220,422
422,112201,423
423,122011,424
424,220112,425
425,201120,426
426,011202,427
427,112020,428
428,120201,429
429,202011,430
430,020112,431
431,201121,432
432,011211,433
433,112110,434
434,121101,435
435,211011,436
436,110112,437
437,101121,438
438,011212,439
439,112120,440
440,121201,441
441,212011,442
442,120112,443
443,201122,444
444,011221,445
445,112210,446
446,122101,447
447,221011,448
448,210112,449
449,101122,450
450,011222,451
451,112220,452
452,122201,453
453,222012,454
454,220120,455
455,201201,456
456,012012,457
457,120120,458
458,201202,459
459,012021,460
460,120210,461
461,202101,462
462,021012,463
463,210120,464
464,101202,465
465,012022,466
466,120220,467
467,202201,468
468,022012,469
469,220121,470
470,201210,471
471,012102,472
472,121020,473
473,210201,474
474,102012,475
475,020121,476
476,201211,477
477,012111,478
478,121110,479
479,211101,480
480,111012,481
481,110121,482
482,101211,483
483,012112,484
484,121120,485
485,211201,486
486,112012,487
487,120121,488
488,201212,489
489,012121,490
490,121210,491
491,212101,492
492,121012,493
493,210121,494
494,101212,495
495,012122,496
496,121220,497
497,212201,498
498,122012,499
499,220122,500
500,201220,501
501,012202,502
502,122020,503
503,220201,504
504,202012,505
505,020122,506
506,201221,507
507,012211,508
508,122110,509
509,221101,510
510,211012,511
511,110122,512
512,101221,513
513,012212,514
514,122120,515
515,221201,516
516,212012,517
517,120122,518
518,201222,519
519,012221,520
520,122210,521
521,222101,522
522,221012,523
523,210122,524
524,101222,525
525,012222,526
526,122220,527
527,222202,528
528,222020,529
529,220202,530
530,202020,531
531,020202,532
532,202021,533
533,020211,534
534,202110,535
535,021102,536
536,211020,537
537,110202,538
538,102021,539
539,020212,540
540,202120,541
541,021202,542
542,212020,543
543,120202,544
544,202022,545
545,020221,546
546,202210,547
547,022102,548
548,221020,549
549,210202,550
550,102022,551
551,020222,552
552,202220,553
553,022202,554
554,222021,555
555,220210,556
556,202102,557
557,021021,558
558,210210,559
559,102102,560
560,021022,561
561,210220,562
562,102202,563
563,022021,564
564,220211,565
565,202111,566
566,021111,567
567,211110,568
568,111102,569
569,111021,570
570,110211,571
571,102111,572
572,021112,573
573,211120,574
574,111202,575
575,112021,576
576,120211,577
577,202112,578
578,021121,579
579,211210,580
580,112102,581
581,121021,582
582,210211,583
583,102112,584
584,021122,585
585,211220,586
586,112202,587
587,122021,588
588,220212,589
589,202121,590
590,021211,591
591,212110,592
592,121102,593
593,211021,594
594,110212,595
595,102121,596
596,021212,597
597,212120,598
598,121202,599
599,212021,600
600,120212,601
601,202122,602
602,021221,603
603,212210,604
604,122102,605
605,221021,606
606,210212,607
607,102122,608
608,021222,609
609,212220,610
610,122202,611
611,222022,612
612,220220,613
613,202202,614
614,022022,615
615,220221,616
616,202211,617
617,022111,618
618,221110,619
619,211102,620
620,111022,621
621,110221,622
622,102211,623
623,022112,624
624,221120,625
625,211202,626
626,112022,627
627,120221,628
628,202212,629
629,022121,630
630,221210,631
631,212102,632
632,121022,633
633,210221,634
634,102212,635
635,022122,636
636,221220,637
637,212202,638
638,122022,639
639,220222,640
640,202221,641
641,022211,642
642,222110,643
643,221102,644
644,211022,645
645,110222,646
646,102221,647
647,022212,648
648,222120,649
649,221202,650
650,212022,651
651,120222,652
652,202222,653
653,022221,654
654,222210,655
655,222102,656
656,221022,657
657,210222,658
658,102222,659
659,022222,660
660,222221,661
661,222211,662
662,222111,663
663,221111,664
664,211111,665
665,111111,666
666,111112,667
667,111121,668
668,111211,669
669,112111,670
670,121111,671
671,211112,672
672,111122,673
673,111221,674
674,112211,675
675,122111,676
676,221112,677
677,211121,678
678,111212,679
679,112121,680
680,121211,681
681,212111,682
682,121112,683
683,211122,684
684,111222,685
685,112221,686
686,122211,687
687,222112,688
688,221121,689
689,211211,690
690,112112,691
691,121121,692
692,211212,693
693,112122,694
694,121221,695
695,212211,696
696,122112,697
697,221122,698
698,211221,699
699,112212,700
700,122121,701
701,221211,702
702,212112,703
703,121122,704
704,211222,705
705,112222,706
706,122221,707
707,222212,708
708,222121,709
709,221212,710
710,212121,711
711,121212,712
712,212122,713
713,121222,714
714,212221,715
715,122212,716
716,222122,717
717,221221,718
718,212212,719
719,122122,720
720,221222,721
721,212222,722
722,122222,723
723,222222,724
724,222220,725
725,222200,726
726,222000,727
727,220000,728
728,200000,0
