state_index,state_word,next_state_index
0,00000000,1
1,00000001,2
2,00000010,3
3,00000100,4
4,00001000,5
5,00010000,6
6,00100000,7
7,01000000,8
8,10000001,9
9,00000011,10
10,00000110,11
11,00001100,12
12,00011000,13
13,00110000,14
14,01100000,15
15,11000001,16
16,10000010,17
17,00000101,18
18,00001010,19
19,00010100,20
20,00101000,21
21,01010000,22
22,10100000,23
23,01000001,24
24,10000011,25
25,00000111,26
26,00001110,27
27,00011100,28
28,00111000,29
29,01110000,30
30,11100001,31
31,11000010,32
32,10000100,33
33,00001001,34
34,00010010,35
35,00100100,36
36,01001000,37
37,10010000,38
38,00100001,39
39,01000010,40
40,10000101,41
41,00001011,42
42,00010110,43
43,00101100,44
44,01011000,45
45,10110000,46
46,01100001,47
47,11000011,48
48,10000110,49
49,00001101,50
50,00011010,51
51,00110100,52
52,01101000,53
53,11010000,54
54,10100001,55
55,01000011,56
56,10000111,57
57,00001111,58
58,00011110,59
59,00111100,60
60,01111000,61
61,11110001,62
62,11100010,63
63,11000100,64
64,10001000,65
65,00010001,66
66,00100010,67
67,01000100,68
68,10001001,69
69,00010011,70
70,00100110,71
71,01001100,72
72,10011000,73
73,00110001,74
74,01100010,75
75,11000101,76
76,10001010,77
77,00010101,78
78,00101010,79
79,01010100,80
80,10101000,81
81,01010001,82
82,10100010,83
83,01000101,84
84,10001011,85
85,00010111,86
86,00101110,87
87,01011100,88
88,10111000,89
89,01110001,90
90,11100011,91
91,11000110,92
92,10001100,93
93,00011001,94
94,00110010,95
95,01100100,96
96,11001000,97
97,10010001,98
98,00100011,99
99,01000110,100
100,10001101,101
101,00011011,102
102,00110110,103
103,01101100,104
104,11011000,105
105,10110001,106
106,01100011,107
107,11000111,108
108,10001110,109
109,00011101,110
110,00111010,111
111,01110100,112
112,11101000,113
113,11010001,114
114,10100011,115
115,01000111,116
116,10001111,117
117,00011111,118
118,00111110,119
119,01111100,120
120,11111001,121
121,11110010,122
122,11100100,123
123,11001001,124
124,10010010,125
125,00100101,126
126,01001010,127
127,10010100,128
128,00101001,129
129,01010010,130
130,10100100,131
131,01001001,132
132,10010011,133
133,00100111,134
134,01001110,135
135,10011100,136
136,00111001,137
137,01110010,138
138,11100101,139
139,11001010,140
140,10010101,141
141,00101011,142
142,01010110,143
143,10101100,144
144,01011001,145
145,10110010,146
146,01100101,147
147,11001011,148
148,10010110,149
149,00101101,150
150,01011010,151
151,10110100,152
152,01101001,153
153,11010010,154
154,10100101,155
155,01001011,156
156,10010111,157
157,00101111,158
158,01011110,159
159,10111100,160
160,01111001,161
161,11110011,162
162,11100110,163
163,11001100,164
164,10011001,165
165,00110011,166
166,01100110,167
167,11001101,168
168,10011010,169
169,00110101,170
170,01101010,171
171,11010100,172
172,10101001,173
173,01010011,174
174,10100110,175
175,01001101,176
176,10011011,177
177,00110111,178
178,01101110,179
179,11011100,180
180,10111001,181
181,01110011,182
182,11100111,183
183,11001110,184
184,10011101,185
185,00111011,186
186,01110110,187
187,11101100,188
188,11011001,189
189,10110011,190
190,01100111,191
191,11001111,192
192,10011110,193
193,00111101,194
194,01111010,195
195,11110100,196
196,11101001,197
197,11010011,198
198,10100111,199
199,01001111,200
200,10011111,201
201,00111111,202
202,01111110,203
203,11111101,204
204,11111010,205
205,11110101,206
206,11101010,207
207,11010101,208
208,10101010,209
209,01010101,210
210,10101011,211
211,01010111,212
212,10101110,213
213,01011101,214
214,10111010,215
215,01110101,216
216,11101011,217
217,11010110,218
218,10101101,219
219,01011011,220
220,10110110,221
221,01101101,222
222,11011010,223
223,10110101,224
224,01101011,225
225,11010111,226
226,10101111,227
227,01011111,228
228,10111110,229
229,01111101,230
230,11111011,231
231,11110110,232
232,11101101,233
233,11011011,234
234,10110111,235
235,01101111,236
236,11011110,237
237,10111101,238
238,01111011,239
239,11110111,240
240,11101110,241
241,11011101,242
242,10111011,243
243,01110111,244
244,11101111,245
245,11011111,246
246,10111111,247
247,01111111,248
248,11111111,249
249,11111110,250
250,11111100,251
251,11111000,252
252,11110000,253
253,11100000,254
254,11000000,255
255,10000000,0
