n,k,cycle_type,cycle_string,cycle_length
7,4,lyndon_fkm_lexleast,0000000100000020000003000001100000120000013000002100000220000023000003100000320000033000010100001020000103000011100001120000113000012100001220000123000013100001320000133000020100002020000203000021100002120000213000022100002220000223000023100002320000233000030100003020000303000031100003120000313000032100003220000323000033100003320000333000100100010020001003000101100010120001013000102100010220001023000103100010320001033000110100011020001103000111100011120001113000112100011220001123000113100011320001133000120100012020001203000121100012120001213000122100012220001223000123100012320001233000130100013020001303000131100013120001313000132100013220001323000133100013320001333000200100020020002003000201100020120002013000202100020220002023000203100020320002033000210100021020002103000211100021120002113000212100021220002123000213100021320002133000220100022020002203000221100022120002213000222100022220002223000223100022320002233000230100023020002303000231100023120002313000232100023220002323000233100023320002333000300100030020003003000301100030120003013000302100030220003023000303100030320003033000310100031020003103000311100031120003113000312100031220003123000313100031320003133000320100032020003203000321100032120003213000322100032220003223000323100032320003233000330100033020003303000331100033120003313000332100033220003323000333100033320003333001001100100120010013001002100100220010023001003100100320010033001010100101020010103001011100101120010113001012100101220010123001013100101320010133001020100102020010203001021100102120010213001022100102220010223001023100102320010233001030100103020010303001031100103120010313001032100103220010323001033100103320010333001100200110030011011001101200110130011021001102200110230011031001103200110330011101001110200111030011111001111200111130011121001112200111230011131001113200111330011201001120200112030011211001121200112130011221001122200112230011231001123200112330011301001130200113030011311001131200113130011321001132200113230011331001133200113330012002001200300120110012012001201300120210012022001202300120310012032001203300121010012102001210300121110012112001211300121210012122001212300121310012132001213300122010012202001220300122110012212001221300122210012222001222300122310012232001223300123010012302001230300123110012312001231300123210012322001232300123310012332001233300130020013003001301100130120013013001302100130220013023001303100130320013033001310100131020013103001311100131120013113001312100131220013123001313100131320013133001320100132020013203001321100132120013213001322100132220013223001323100132320013233001330100133020013303001331100133120013313001332100133220013323001333100133320013333002002100200220020023002003100200320020033002010100201020020103002011100201120020113002012100201220020123002013100201320020133002020100202020020203002021100202120020213002022100202220020223002023100202320020233002030100203020020303002031100203120020313002032100203220020323002033100203320020333002100300210110021012002101300210210021022002102300210310021032002103300211010021102002110300211110021112002111300211210021122002112300211310021132002113300212010021202002120300212110021212002121300212210021222002122300212310021232002123300213010021302002130300213110021312002131300213210021322002132300213310021332002133300220030022011002201200220130022021002202200220230022031002203200220330022101002210200221030022111002211200221130022121002212200221230022131002213200221330022201002220200222030022211002221200222130022221002222200222230022231002223200222330022301002230200223030022311002231200223130022321002232200223230022331002233200223330023003002301100230120023013002302100230220023023002303100230320023033002310100231020023103002311100231120023113002312100231220023123002313100231320023133002320100232020023203002321100232120023213002322100232220023223002323100232320023233002330100233020023303002331100233120023313002332100233220023323002333100233320023333003003100300320030033003010100301020030103003011100301120030113003012100301220030123003013100301320030133003020100302020030203003021100302120030213003022100302220030223003023100302320030233003030100303020030303003031100303120030313003032100303220030323003033100303320030333003101100310120031013003102100310220031023003103100310320031033003110100311020031103003111100311120031113003112100311220031123003113100311320031133003120100312020031203003121100312120031213003122100312220031223003123100312320031233003130100313020031303003131100313120031313003132100313220031323003133100313320031333003201100320120032013003202100320220032023003203100320320032033003210100321020032103003211100321120032113003212100321220032123003213100321320032133003220100322020032203003221100322120032213003222100322220032223003223100322320032233003230100323020032303003231100323120032313003232100323220032323003233100323320032333003301100330120033013003302100330220033023003303100330320033033003310100331020033103003311100331120033113003312100331220033123003313100331320033133003320100332020033203003321100332120033213003322100332220033223003323100332320033233003330100333020033303003331100333120033313003332100333220033323003333100333320033333010101101010120101013010102101010220101023010103101010320101033010110201011030101111010111201011130101121010112201011230101131010113201011330101202010120301012110101212010121301012210101222010122301012310101232010123301013020101303010131101013120101313010132101013220101323010133101013320101333010201101020120102013010202101020220102023010203101020320102033010210201021030102111010211201021130102121010212201021230102131010213201021330102202010220301022110102212010221301022210102222010222301022310102232010223301023020102303010231101023120102313010232101023220102323010233101023320102333010301101030120103013010302101030220103023010303101030320103033010310201031030103111010311201031130103121010312201031230103131010313201031330103202010320301032110103212010321301032210103222010322301032310103232010323301033020103303010331101033120103313010332101033220103323010333101033320103333011011101101120110113011012101101220110123011013101101320110133011020201102030110211011021201102130110221011022201102230110231011023201102330110302011030301103110110312011031301103210110322011032301103310110332011033301110120111013011102101110220111023011103101110320111033011110201111030111111011111201111130111121011112201111230111131011113201111330111202011120301112110111212011121301112210111222011122301112310111232011123301113020111303011131101113120111313011132101113220111323011133101113320111333011201201120130112021011202201120230112031011203201120330112102011210301121110112112011211301121210112122011212301121310112132011213301122020112203011221101122120112213011222101122220112223011223101122320112233011230201123030112311011231201123130112321011232201123230112331011233201123330113012011301301130210113022011302301130310113032011303301131020113103011311101131120113113011312101131220113123011313101131320113133011320201132030113211011321201132130113221011322201132230113231011323201132330113302011330301133110113312011331301133210113322011332301133310113332011333301201210120122012012301201310120132012013301202020120203012021101202120120213012022101202220120223012023101202320120233012030201203030120311012031201203130120321012032201203230120331012033201203330121013012102101210220121023012103101210320121033012110201211030121111012111201211130121121012112201211230121131012113201211330121202012120301212110121212012121301212210121222012122301212310121232012123301213020121303012131101213120121313012132101213220121323012133101213320121333012201301220210122022012202301220310122032012203301221020122103012211101221120122113012212101221220122123012213101221320122133012220201222030122211012221201222130122221012222201222230122231012223201222330122302012230301223110122312012231301223210122322012232301223310122332012233301230130123021012302201230230123031012303201230330123102012310301231110123112012311301231210123122012312301231310123132012313301232020123203012321101232120123213012322101232220123223012323101232320123233012330201233030123311012331201233130123321012332201233230123331012333201233330130131013013201301330130202013020301302110130212013021301302210130222013022301302310130232013023301303020130303013031101303120130313013032101303220130323013033101303320130333013102101310220131023013103101310320131033013110201311030131111013111201311130131121013112201311230131131013113201311330131202013120301312110131212013121301312210131222013122301312310131232013123301313020131303013131101313120131313013132101313220131323013133101313320131333013202101320220132023013203101320320132033013210201321030132111013211201321130132121013212201321230132131013213201321330132202013220301322110132212013221301322210132222013222301322310132232013223301323020132303013231101323120132313013232101323220132323013233101323320132333013302101330220133023013303101330320133033013310201331030133111013311201331130133121013312201331230133131013313201331330133202013320301332110133212013321301332210133222013322301332310133232013323301333020133303013331101333120133313013332101333220133323013333101333320133333020202102020220202023020203102020320202033020210302021110202112020211302021210202122020212302021310202132020213302022030202211020221202022130202221020222202022230202231020223202022330202303020231102023120202313020232102023220202323020233102023320202333020302102030220203023020303102030320203033020310302031110203112020311302031210203122020312302031310203132020313302032030203211020321202032130203221020322202032230203231020323202032330203303020331102033120203313020332102033220203323020333102033320203333021021102102120210213021022102102220210223021023102102320210233021030302103110210312021031302103210210322021032302103310210332021033302110220211023021103102110320211033021110302111110211112021111302111210211122021112302111310211132021113302112030211211021121202112130211221021122202112230211231021123202112330211303021131102113120211313021132102113220211323021133102113320211333021202202120230212031021203202120330212103021211102121120212113021212102121220212123021213102121320212133021220302122110212212021221302122210212222021222302122310212232021223302123030212311021231202123130212321021232202123230212331021233202123330213022021302302130310213032021303302131030213111021311202131130213121021312202131230213131021313202131330213203021321102132120213213021322102132220213223021323102132320213233021330302133110213312021331302133210213322021332302133310213332021333302202210220222022022302202310220232022023302203030220311022031202203130220321022032202203230220331022033202203330221023022103102210320221033022110302211110221112022111302211210221122022112302211310221132022113302212030221211022121202212130221221022122202212230221231022123202212330221303022131102213120221313022132102213220221323022133102213320221333022202302220310222032022203302221030222111022211202221130222121022212202221230222131022213202221330222203022221102222120222213022222102222220222223022223102222320222233022230302223110222312022231302223210222322022232302223310222332022233302230230223031022303202230330223103022311102231120223113022312102231220223123022313102231320223133022320302232110223212022321302232210223222022322302232310223232022323302233030223311022331202233130223321022332202233230223331022333202233330230231023023202302330230303023031102303120230313023032102303220230323023033102303320230333023103102310320231033023110302311110231112023111302311210231122023112302311310231132023113302312030231211023121202312130231221023122202312230231231023123202312330231303023131102313120231313023132102313220231323023133102313320231333023203102320320232033023210302321110232112023211302321210232122023212302321310232132023213302322030232211023221202322130232221023222202322230232231023223202322330232303023231102323120232313023232102323220232323023233102323320232333023303102330320233033023310302331110233112023311302331210233122023312302331310233132023313302332030233211023321202332130233221023322202332230233231023323202332330233303023331102333120233313023332102333220233323023333102333320233333030303103030320303033030311103031120303113030312103031220303123030313103031320303133030321103032120303213030322103032220303223030323103032320303233030331103033120303313030332103033220303323030333103033320303333031031103103120310313031032103103220310323031033103103320310333031103203110330311111031111203111130311121031112203111230311131031113203111330311211031121203112130311221031122203112230311231031123203112330311311031131203113130311321031132203113230311331031133203113330312032031203303121110312112031211303121210312122031212303121310312132031213303122110312212031221303122210312222031222303122310312232031223303123110312312031231303123210312322031232303123310312332031233303130320313033031311103131120313113031312103131220313123031313103131320313133031321103132120313213031322103132220313223031323103132320313233031331103133120313313031332103133220313323031333103133320313333032032103203220320323032033103203320320333032103303211110321112032111303211210321122032112303211310321132032113303212110321212032121303212210321222032122303212310321232032123303213110321312032131303213210321322032132303213310321332032133303220330322111032211203221130322121032212203221230322131032213203221330322211032221203222130322221032222203222230322231032223203222330322311032231203223130322321032232203223230322331032233203223330323033032311103231120323113032312103231220323123032313103231320323133032321103232120323213032322103232220323223032323103232320323233032331103233120323313032332103233220323323032333103233320323333033033103303320330333033111103311120331113033112103311220331123033113103311320331133033121103312120331213033122103312220331223033123103312320331233033131103313120331313033132103313220331323033133103313320331333033211103321120332113033212103321220332123033213103321320332133033221103322120332213033222103322220332223033223103322320332233033231103323120332313033232103323220332323033233103323320332333033311103331120333113033312103331220333123033313103331320333133033321103332120333213033322103332220333223033323103332320333233033331103333120333313033332103333220333323033333103333320333333111111121111113111112211111231111132111113311112121111213111122211112231111232111123311113121111313111132211113231111332111133311121121112113111212211121231112132111213311122121112213111222211122231112232111223311123121112313111232211123231112332111233311131121113113111312211131231113132111313311132121113213111322211132231113232111323311133121113313111332211133231113332111333311211221121123112113211211331121212112121311212221121223112123211212331121312112131311213221121323112133211213331122113112212211221231122132112213311222121122213112222211222231122232112223311223121122313112232211223231122332112233311231131123122112312311231321123133112321211232131123222112322311232321123233112331211233131123322112332311233321123333113113211311331131212113121311312221131223113123211312331131312113131311313221131323113133211313331132122113212311321321132133113221211322131132222113222311322321132233113231211323131132322113232311323321132333113312211331231133132113313311332121133213113322211332231133232113323311333121133313113332211333231133332113333312121221212123121213212121331212213121222212122231212232121223312123131212322121232312123321212333121312212131231213132121313312132131213222121322312132321213233121331312133221213323121333212133331221222122122312212321221233122131312213221221323122133212213331222123122213212221331222213122222212222231222232122223312223131222322122232312223321222333122312312231321223133122321312232221223223122323212232331223313122332212233231223332122333312312321231233123131312313221231323123133212313331232132123213312322131232222123222312322321232233123231312323221232323123233212323331233132123313312332131233222123322312332321233233123331312333221233323123333212333331313132131313313132221313223131323213132331313322131332313133321313333132132213213231321332132133313221331322222132222313222321322233132232213223231322332132233313231331323222132322313232321323233132332213233231323332132333313313321331333133222213322231332232133223313323221332323133233213323331333222133322313332321333233133332213333231333332133333322222223222223322223232222333222322322232332223323222333322322332232323223233322332332233323223333323232332323333233233323333333,16384
